"","x","harvest_date","harvest_moisture_pct","height_in","yield_lb_acre","year","hybrid","planting_date"
"65",65,1997-09-30,8.8,52,2229,1997,"X11064",1997-05-29
"66",66,1997-09-30,12.3,57,2941,1997,"X11604",1997-05-29
"67",67,1997-09-30,11.9,55,2460,1997,"259",1997-05-29
"68",68,1997-09-30,12.9,60,2513,1997,"278",1997-05-29
"69",69,1997-09-30,9,52,2580,1997,"231",1997-05-29
"70",70,1997-09-30,9.6,61,2187,1997,"232",1997-05-29
"71",71,1997-09-30,8.8,55,2212,1997,"6300",1997-05-29
"72",72,1997-09-30,11.9,62,2519,1997,"6338",1997-05-29
"73",73,1997-09-30,11.4,60,2119,1997,"63A51",1997-05-29
"74",74,1997-09-30,10,49,2807,1997,"63A81",1997-05-29
"75",75,1997-09-30,10,61,2226,1997,"XF266",1997-05-29
"76",76,1997-09-30,10.1,60,2561,1997,"XF468",1997-05-29
"77",77,1997-09-30,10.2,63,2364,1997,"107",1997-05-29
"78",78,1997-09-30,8.6,56,2178,1997,"140",1997-05-29
"79",79,1997-09-30,8.3,59,2009,1997,"141",1997-05-29
"80",80,1997-09-30,8,58,1951,1997,"143",1997-05-29
"81",81,1997-09-30,8.2,63,2530,1997,"9215",1997-05-29
"82",82,1997-09-30,8.6,58,2519,1997,"9310",1997-05-29
"83",83,1997-09-30,8,56,2363,1997,"9815",1997-05-29
"84",84,1997-09-30,8.6,57,2285,1997,"9877",1997-05-29
"85",85,1997-09-30,10.2,57,2545,1997,"EX9315",1997-05-29
"86",86,1997-09-30,8.6,57,1795,1997,"EX9403",1997-05-29
"87",87,1997-09-30,8.8,58,2122,1997,"EX9410",1997-05-29
"88",88,1997-09-30,9,54,2396,1997,"EX9510",1997-05-29
"89",89,1997-09-30,9.1,54,2663,1997,"EX9915",1997-05-29
"90",90,1997-09-30,10.9,48,2174,1997,"Bruno",1997-05-29
"91",91,1997-09-30,9.3,57,2435,1997,"Waldo",1997-05-29
"92",92,1997-09-30,10.2,56,2183,1997,"Wrangler",1997-05-29
"93",93,1997-09-30,10,52,2310,1997,"Yukon",1997-05-29
"94",94,1997-09-30,10.3,63,2534,1997,"239",1997-05-29
"95",95,1997-09-30,9,61,2206,1997,"240",1997-05-29
"96",96,1997-09-30,9.5,56,2324,1997,"545",1997-05-29
"97",97,1997-09-30,10.6,55,2446,1997,"540",1997-05-29
"98",98,1997-09-30,10.7,53,2348,1997,"562",1997-05-29
"99",99,1997-09-30,10.1,59,2031,1997,"894",1997-05-29
"100",100,NA,11.1,52,2436,1998,"AP2098",NA
"101",101,NA,10.9,50,2159,1998,"AP3470",NA
"102",102,NA,10.2,56,2704,1998,"AK7101",NA
"103",103,NA,11.6,54,2376,1998,"AK8101",NA
"104",104,NA,10.9,56,2612,1998,"AK8102",NA
"105",105,NA,11.7,51,2232,1998,"AK8203",NA
"106",106,NA,11.1,55,2662,1998,"AK8306",NA
"107",107,NA,12.7,54,2309,1998,"AK8318",NA
"108",108,NA,10.4,56,2481,1998,"AS3211",NA
"109",109,NA,11.1,56,2497,1998,"AS5101",NA
"110",110,NA,11.9,54,2607,1998,"AS5303",NA
"111",111,NA,15,54,2058,1998,"AS6305",NA
"112",112,NA,9.3,53,2257,1998,"SF120",NA
"113",113,NA,10,50,2577,1998,"SF128",NA
"114",114,NA,12.2,46,2404,1998,"SF187",NA
"115",115,NA,8.6,45,2568,1998,"SF270",NA
"116",116,NA,14.5,46,2408,1998,"SF290NL",NA
"117",117,NA,9.8,48,2038,1998,"X3210",NA
"118",118,NA,10.5,51,2226,1998,"X3272",NA
"119",119,NA,10.8,50,2268,1998,"X6007",NA
"120",120,NA,9.4,60,2096,1998,"CL253",NA
"121",121,NA,9.7,47,1917,1998,"CL745",NA
"122",122,NA,12.3,55,2348,1998,"CL757",NA
"123",123,NA,9.6,51,2406,1998,"CL803",NA
"124",124,NA,11.7,52,2159,1998,"CL810",NA
"125",125,NA,20.7,56,2202,1998,"CL815",NA
"126",126,NA,16.2,58,2393,1998,"CL821",NA
"127",127,NA,10.3,51,2074,1998,"Clex8891",NA
"128",128,NA,9.4,50,2113,1998,"DK3790",NA
"129",129,NA,10,50,2474,1998,"DK3806",NA
"130",130,NA,9.9,51,2545,1998,"DK3868",NA
"131",131,NA,13.9,52,2262,1998,"DK3875",NA
"132",132,NA,10.4,48,2338,1998,"ST2103",NA
"133",133,NA,9.3,51,2427,1998,"ST2114",NA
"134",134,NA,10.5,52,2500,1998,"ST2115",NA
"135",135,NA,14.4,56,2263,1998,"ST2119",NA
"136",136,NA,8.2,49,2136,1998,"X8502",NA
"137",137,NA,11.8,51,1961,1998,"435",NA
"138",138,NA,15.6,51,2206,1998,"445",NA
"139",139,NA,10.3,53,2052,1998,"Ex.460",NA
"140",140,NA,14.9,56,1911,1998,"Ex.470",NA
"141",141,NA,10.5,53,2276,1998,"IS3137",NA
"142",142,NA,11.3,45,2255,1998,"IS5077",NA
"143",143,NA,15.1,55,2415,1998,"IS54454MO",NA
"144",144,NA,10.8,51,2731,1998,"IS5757",NA
"145",145,NA,10.5,56,2130,1998,"IS6077",NA
"146",146,NA,8.6,44,2286,1998,"IS6111",NA
"147",147,NA,12.6,56,2503,1998,"IS6767",NA
"148",148,NA,13,57,2422,1998,"ISx33204",NA
"149",149,NA,15.8,58,2561,1998,"ISx33502",NA
"150",150,NA,14.2,52,2249,1998,"ISx41978",NA
"151",151,NA,13.1,52,2165,1998,"ISx52022",NA
"152",152,NA,11.7,52,2152,1998,"ISx52025",NA
"153",153,NA,11.3,52,2276,1998,"ISx74017",NA
"154",154,NA,18.9,51,2258,1998,"ISxF74152MO",NA
"155",155,NA,10.4,50,2413,1998,"8300",NA
"156",156,NA,11,50,2657,1998,"8500",NA
"157",157,NA,8.5,53,1920,1998,"Hysun311",NA
"158",158,NA,13.3,52,2095,1998,"LSF122",NA
"159",159,NA,10.8,48,2342,1998,"S-525-A",NA
"160",160,NA,9.5,48,2161,1998,"S-684-A",NA
"161",161,NA,10.3,50,2391,1998,"8242NS",NA
"162",162,NA,10,43,2042,1998,"8282",NA
"163",163,NA,10.6,53,2284,1998,"8370",NA
"164",164,NA,10.3,53,2171,1998,"8372",NA
"165",165,NA,13.1,50,2398,1998,"8468",NA
"166",166,NA,15.1,55,2388,1998,"8488NS",NA
"167",167,NA,13.9,57,2208,1998,"Cavalry",NA
"168",168,NA,12,53,2334,1998,"232",NA
"169",169,NA,12.7,50,2666,1998,"278",NA
"170",170,NA,10.6,53,2451,1998,"T45-L2",NA
"171",171,NA,8.7,58,2504,1998,"X11064",NA
"172",172,NA,9.7,56,2345,1998,"6300",NA
"173",173,NA,15,60,2571,1998,"6338",NA
"174",174,NA,11.2,50,2103,1998,"63A51",NA
"175",175,NA,10.9,50,2160,1998,"63A81",NA
"176",176,NA,12.4,56,2240,1998,"XF3711",NA
"177",177,NA,10.5,51,2237,1998,"XF3720",NA
"178",178,NA,11.2,57,2161,1998,"XF379",NA
"179",179,NA,14,50,2482,1998,"XF4714",NA
"180",180,NA,13.8,50,2228,1998,"XF4728",NA
"181",181,NA,10.8,51,2255,1998,"XF475",NA
"182",182,NA,13.1,54,2020,1998,"9103",NA
"183",183,NA,18.7,50,2186,1998,"E9123",NA
"184",184,NA,12.2,51,1959,1998,"E9132",NA
"185",185,NA,10,55,2286,1998,"E9149",NA
"186",186,NA,10.7,52,2379,1998,"E9224",NA
"187",187,NA,11.1,49,2267,1998,"E9475",NA
"188",188,NA,8.6,49,2090,1998,"E9717",NA
"189",189,NA,9.9,59,2579,1998,"140",NA
"190",190,NA,9.1,55,2348,1998,"141",NA
"191",191,NA,9.1,53,2333,1998,"9215",NA
"192",192,NA,9.5,50,2313,1998,"9310A",NA
"193",193,NA,10.8,49,2016,1998,"E9245",NA
"194",194,NA,9.7,52,2026,1998,"E9536",NA
"195",195,NA,17.1,54,2680,1998,"E9612",NA
"196",196,NA,13.5,50,2280,1998,"E9801",NA
"197",197,NA,9,54,2374,1998,"E9814",NA
"198",198,NA,9.2,51,1955,1998,"E9817",NA
"199",199,NA,10.9,52,2158,1998,"Bruno",NA
"200",200,NA,12,55,2435,1998,"Waldo",NA
"201",201,NA,15.4,49,2102,1998,"Wrangler",NA
"202",202,NA,13.1,51,2466,1998,"X481",NA
"203",203,NA,14.9,54,2180,1998,"X486",NA
"204",204,NA,10.1,48,2296,1998,"Yukon",NA
"205",205,NA,9.5,49,2507,1998,"540",NA
"206",206,NA,11.6,55,2710,1998,"562",NA
"207",207,NA,11.6,54,2219,1998,"894",NA
"208",208,1999-10-13,20.1,56,2033,1999,"894",1999-06-01
"209",209,1999-10-13,13.4,59,1697,1999,"Hysun311",1999-06-01
"210",210,1999-10-13,23.2,59,2601,1999,"6451",1999-06-01
"211",211,1999-10-13,12.6,56,2575,1999,"9215",1999-06-01
"212",212,1999-10-13,18.7,61,2578,1999,"141",1999-06-01
"213",213,1999-10-13,14.9,60,2230,1999,"140",1999-06-01
"214",214,1999-10-13,14.7,58,2401,1999,"9310",1999-06-01
"215",215,1999-10-13,25.8,57,2646,1999,"9612",1999-06-01
"216",216,1999-10-13,36.2,53,2134,1999,"9123",1999-06-01
"217",217,1999-10-13,19.7,59,2225,1999,"9149",1999-06-01
"218",218,1999-10-13,26.4,60,2190,1999,"E9076",1999-06-01
"219",219,1999-10-13,24.4,55,2377,1999,"E9280",1999-06-01
"220",220,1999-10-13,25.5,55,2585,1999,"E9287",1999-06-01
"221",221,1999-10-13,22.9,55,2799,1999,"E9293",1999-06-01
"222",222,1999-10-13,35.2,55,2170,1999,"E9405",1999-06-01
"223",223,1999-10-13,31.4,52,2431,1999,"E9406",1999-06-01
"224",224,1999-10-13,20.9,57,2452,1999,"E9290",1999-06-01
"225",225,1999-10-13,19.8,55,2634,1999,"DS-9801",1999-06-01
"226",226,1999-10-13,30.9,55,2442,1999,"DS-9802",1999-06-01
"227",227,1999-10-13,30.7,62,2399,1999,"DS-9809",1999-06-01
"228",228,1999-10-13,25.1,56,2684,1999,"DS-9912",1999-06-01
"229",229,1999-10-13,21,61,2686,1999,"8550",1999-06-01
"230",230,1999-10-13,21.2,62,2636,1999,"8300",1999-06-01
"231",231,1999-10-13,11.9,60,2497,1999,"CL803",1999-06-01
"232",232,1999-10-13,25.5,63,2482,1999,"CL815",1999-06-01
"233",233,1999-10-13,19.4,54,2348,1999,"CL320",1999-06-01
"234",234,1999-10-13,24.4,53,2619,1999,"CL322",1999-06-01
"235",235,1999-10-13,28.9,55,2527,1999,"CL380",1999-06-01
"236",236,1999-10-13,39.5,59,2699,1999,"CL385",1999-06-01
"237",237,1999-10-13,25.4,60,2675,1999,"CL345",1999-06-01
"238",238,1999-10-13,20.7,57,2534,1999,"Wrangler",1999-06-01
"239",239,1999-10-13,18.3,57,1974,1999,"Yukon",1999-06-01
"240",240,1999-10-13,19.2,53,2187,1999,"Mustang",1999-06-01
"241",241,1999-10-13,27.7,56,2573,1999,"Maverick",1999-06-01
"242",242,1999-10-13,37.3,57,2395,1999,"Bronco",1999-06-01
"243",243,1999-10-13,14.6,59,2534,1999,"SF120",1999-06-01
"244",244,1999-10-13,23.8,53,2763,1999,"SF187",1999-06-01
"245",245,1999-10-13,22.2,54,2682,1999,"SF260",1999-06-01
"246",246,1999-10-13,20.7,52,2627,1999,"SF270",1999-06-01
"247",247,1999-10-13,30.9,57,2575,1999,"SF290  NL",1999-06-01
"248",248,1999-10-13,15.3,58,2213,1999,"SF 125 NL",1999-06-01
"249",249,1999-10-13,21.8,60,2607,1999,"AP2098",1999-06-01
"250",250,1999-10-13,20,56,2739,1999,"AP3470",1999-06-01
"251",251,1999-10-13,36.8,62,2435,1999,"HySun 450",1999-06-01
"252",252,1999-10-13,17.9,59,2624,1999,"231",1999-06-01
"253",253,1999-10-13,22.6,59,2804,1999,"NX12827",1999-06-01
"254",254,1999-10-13,27,55,2955,1999,"278",1999-06-01
"255",255,1999-10-13,13,57,2652,1999,"DK3790",1999-06-01
"256",256,1999-10-13,15.4,55,2523,1999,"DK3806",1999-06-01
"257",257,1999-10-13,17.8,56,2734,1999,"DK3868",1999-06-01
"258",258,1999-10-13,25.7,59,2846,1999,"DK3875",1999-06-01
"259",259,1999-10-13,23,64,2316,1999,"DK3872NS",1999-06-01
"260",260,1999-10-13,19,53,2345,1999,"684-B",1999-06-01
"261",261,1999-10-13,23.3,58,2826,1999,"6839",1999-06-01
"262",262,1999-10-13,26.8,60,2430,1999,"6850",1999-06-01
"263",263,1999-10-13,18.2,51,2581,1999,"IS6111",1999-06-01
"264",264,1999-10-13,16.3,61,2428,1999,"IS5757",1999-06-01
"265",265,1999-10-13,25.5,59,2372,1999,"IS6039",1999-06-01
"266",266,1999-10-13,18.5,57,2630,1999,"IS5030",1999-06-01
"267",267,1999-10-13,17.5,55,2190,1999,"IS3137",1999-06-01
"268",268,1999-10-13,23.6,60,2803,1999,"IS4049",1999-06-01
"269",269,1999-10-13,28.1,56,2376,1999,"IS6767",1999-06-01
"270",270,1999-10-13,23.3,56,2512,1999,"ST2103",1999-06-01
"271",271,1999-10-13,17.6,58,2608,1999,"ST2109",1999-06-01
"272",272,1999-10-13,18.3,61,2272,1999,"ST2114",1999-06-01
"273",273,1999-10-13,21.4,62,2788,1999,"ST2115",1999-06-01
"274",274,1999-10-13,23,65,2391,1999,"ST2117",1999-06-01
"275",275,1999-10-13,24.7,64,2510,1999,"ST2119",1999-06-01
"276",276,1999-10-13,23.8,62,2455,1999,"ST2126",1999-06-01
"277",277,1999-10-13,33.5,65,2845,1999,"ST2135",1999-06-01
"278",278,1999-10-13,30.4,50,2634,1999,"ISV15045",1999-06-01
"279",279,1999-10-13,21.9,55,2248,1999,"Hysun 530",1999-06-01
"280",280,1999-10-13,35.2,59,2289,1999,"Hysun 449",1999-06-01
"281",281,1999-10-13,35.2,59,2743,1999,"Hysun 450",1999-06-01
"282",282,1999-10-13,19.2,56,2191,1999,"ST951396NS",1999-06-01
"283",283,1999-10-13,43.4,67,2590,1999,"ST960632NS",1999-06-01
"284",284,1999-10-13,30.9,61,2290,1999,"ST971136NS",1999-06-01
"285",285,1999-10-13,25.2,58,2120,1999,"ST971394NS",1999-06-01
"286",286,1999-10-13,25.1,59,2422,1999,"ST971397NS",1999-06-01
"287",287,1999-10-13,24.1,57,2089,1999,"ST982727NS",1999-06-01
"288",288,1999-10-13,22.3,59,2163,1999,"ST960196NS",1999-06-01
"289",289,1999-10-13,18.2,50,2334,1999,"425A",1999-06-01
"290",290,1999-10-13,20.6,54,2547,1999,"425",1999-06-01
"291",291,1999-10-13,23.7,54,2269,1999,"435",1999-06-01
"292",292,1999-10-13,16.7,59,2365,1999,"Ex427",1999-06-01
"293",293,1999-10-13,25,58,2422,1999,"Ex437",1999-06-01
"294",294,1999-10-13,23,54,2536,1999,"Ex442",1999-06-01
"295",295,1999-10-13,28.2,54,2428,1999,"Ex445",1999-06-01
"296",296,1999-10-13,29.5,56,2624,1999,"Ex544",1999-06-01
"297",297,1999-10-13,32,56,2223,1999,"Ex547",1999-06-01
"298",298,1999-10-13,36.5,57,2576,1999,"550",1999-06-01
"299",299,1999-10-13,18.5,55,2547,1999,"8282",1999-06-01
"300",300,1999-10-13,23,56,2584,1999,"8372",1999-06-01
"301",301,1999-10-13,24.8,60,2532,1999,"8468",1999-06-01
"302",302,1999-10-13,25.7,64,2436,1999,"Cavalry",1999-06-01
"303",303,1999-10-13,19.7,55,2416,1999,"8242NS",1999-06-01
"304",304,1999-10-13,24.8,57,2845,1999,"8377NS",1999-06-01
"305",305,1999-10-13,28.9,56,2535,1999,"8488NS",1999-06-01
"306",306,1999-10-13,20,57,2789,1999,"562",1999-06-01
"307",307,1999-10-13,19.9,54,2542,1999,"545A",1999-06-01
"308",308,1999-10-13,18.1,65,2715,1999,"6300",1999-06-01
"309",309,1999-10-13,17.4,57,3064,1999,"63A70",1999-06-01
"310",310,1999-10-13,22.4,57,2396,1999,"63A81",1999-06-01
"311",311,1999-10-13,26.6,63,2841,1999,"6338",1999-06-01
"312",312,1999-10-13,21.6,58,2452,1999,"63A51",1999-06-01
"313",313,1999-10-13,20.6,60,2388,1999,"XF4729",1999-06-01
"314",314,1999-10-13,29.7,63,2676,1999,"XF379",1999-06-01
"315",315,1999-10-13,25.9,62,2694,1999,"XF4815",1999-06-01
"316",316,1999-10-13,26.9,57,2598,1999,"63M80",1999-06-01
"317",317,1999-10-13,23.2,59,2757,1999,"63M91",1999-06-01
"318",318,1999-10-13,25.7,55,2662,1999,"64M0I",1999-06-01
"319",319,1999-10-13,24.3,50,2258,1999,"AGS9E01",1999-06-01
"320",320,1999-10-13,23.3,55,2485,1999,"AGS9L0I",1999-06-01
"321",321,2000-10-17,13.2,60,1976,2000,"894",2000-06-02
"322",322,2000-10-17,11.9,56,2105,2000,"CL803",2000-06-02
"323",323,2000-10-17,13.1,57,2233,2000,"CL320NS",2000-06-02
"324",324,2000-10-17,14.1,60,2075,2000,"CL322NS",2000-06-02
"325",325,2000-10-17,22.6,62,2382,2000,"CL345NS",2000-06-02
"326",326,2000-10-17,28.2,57,2308,2000,"CL380NS",2000-06-02
"327",327,2000-10-17,35.6,57,1878,2000,"CL385NS",2000-06-02
"328",328,2000-10-17,14.7,54,1675,2000,"9960",2000-06-02
"329",329,2000-10-17,16.6,51,1853,2000,"1266",2000-06-02
"330",330,2000-10-17,30.1,57,2040,2000,"9405",2000-06-02
"331",331,2000-10-17,25.6,51,1850,2000,"9123",2000-06-02
"332",332,2000-10-17,10.8,62,2232,2000,"9215",2000-06-02
"333",333,2000-10-17,27.7,60,2348,2000,"9612",2000-06-02
"334",334,2000-10-17,16.6,59,2397,2000,"9911",2000-06-02
"335",335,2000-10-17,16.7,61,2014,2000,"141",2000-06-02
"336",336,2000-10-17,22.2,59,1862,2000,"9103",2000-06-02
"337",337,2000-10-17,13.4,61,2196,2000,"8242NS",2000-06-02
"338",338,2000-10-17,25.2,65,2439,2000,"8377NS",2000-06-02
"339",339,2000-10-17,26.2,61,2477,2000,"8488NS",2000-06-02
"340",340,2000-10-17,25.1,60,2239,2000,"8372",2000-06-02
"341",341,2000-10-17,23.3,63,2445,2000,"Cavalry",2000-06-02
"342",342,2000-10-17,14,61,2426,2000,"AP2098",2000-06-02
"343",343,2000-10-17,15.6,59,1921,2000,"HySun 530",2000-06-02
"344",344,2000-10-17,18.9,61,2116,2000,"LSF 120",2000-06-02
"345",345,2000-10-17,21.8,60,2132,2000,"LSF 122",2000-06-02
"346",346,2000-10-17,36.9,62,2002,2000,"LSF 142N",2000-06-02
"347",347,2000-10-17,17.1,57,1909,2000,"Mustang",2000-06-02
"348",348,2000-10-17,21,59,2039,2000,"Maverick",2000-06-02
"349",349,2000-10-17,35.1,61,2115,2000,"Bronco",2000-06-02
"350",350,2000-10-17,19.4,57,2328,2000,"Ranger",2000-06-02
"351",351,2000-10-17,34.3,57,2316,2000,"X476",2000-06-02
"352",352,2000-10-17,21.8,60,2721,2000,"278",2000-06-02
"353",353,2000-10-17,18.8,62,2529,2000,"T46-R9",2000-06-02
"354",354,2000-10-17,25.5,59,2102,2000,"NX16755",2000-06-02
"355",355,2000-10-17,23.3,61,1974,2000,"NX16756",2000-06-02
"356",356,2000-10-17,22,59,2182,2000,"NX30002",2000-06-02
"357",357,2000-10-17,11.5,62,2385,2000,"DKF29-90",2000-06-02
"358",358,2000-10-17,16,61,2345,2000,"DK3868",2000-06-02
"359",359,2000-10-17,21.8,61,2333,2000,"DK3875",2000-06-02
"360",360,2000-10-17,24.6,61,2277,2000,"DK3900",2000-06-02
"361",361,2000-10-17,11.9,61,1922,2000,"DKF29-99NS",2000-06-02
"362",362,2000-10-17,12.9,64,2109,2000,"DKF31-01NS",2000-06-02
"363",363,2000-10-17,13.4,62,2046,2000,"DKF36-40NS",2000-06-02
"364",364,2000-10-17,13.6,54,1984,2000,"EX9910NS",2000-06-02
"365",365,2000-10-17,23.8,61,2167,2000,"EX9915NS",2000-06-02
"366",366,2000-10-17,14.2,59,1794,2000,"EX9917NS",2000-06-02
"367",367,2000-10-17,11.2,58,1914,2000,"EX9918NS",2000-06-02
"368",368,2000-10-17,13.1,59,2273,2000,"8300",2000-06-02
"369",369,2000-10-17,15.9,61,2418,2000,"9404",2000-06-02
"370",370,2000-10-17,12.2,61,2082,2000,"SF125NL",2000-06-02
"371",371,2000-10-17,23.9,54,2370,2000,"SF290NL",2000-06-02
"372",372,2000-10-17,14.3,58,2326,2000,"SF270",2000-06-02
"373",373,2000-10-17,22.6,56,2445,2000,"SF187",2000-06-02
"374",374,2000-10-17,15.9,58,2447,2000,"SF260",2000-06-02
"375",375,2000-10-17,11.7,55,2009,2000,"IS 6111",2000-06-02
"376",376,2000-10-17,21.8,61,2135,2000,"IS 6039",2000-06-02
"377",377,2000-10-17,15.9,54,1889,2000,"IS 5030",2000-06-02
"378",378,2000-10-17,19.2,62,2473,2000,"IS 4049",2000-06-02
"379",379,2000-10-17,13.3,60,2112,2000,"HySun 530",2000-06-02
"380",380,2000-10-17,31.2,60,1885,2000,"HySun 450",2000-06-02
"381",381,2000-10-17,16.1,57,2261,2000,"IS x74018",2000-06-02
"382",382,2000-10-17,26.5,56,2385,2000,"IS x15045",2000-06-02
"383",383,2000-10-17,22,63,2062,2000,"IS x62084",2000-06-02
"384",384,2000-10-17,15.9,59,2087,2000,"IS x52025",2000-06-02
"385",385,2000-10-17,13.5,60,2291,2000,"IS ST2109",2000-06-02
"386",386,2000-10-17,22.6,66,1868,2000,"IS ST2129",2000-06-02
"387",387,2000-10-17,16.4,57,2154,2000,"684-B",2000-06-02
"388",388,2000-10-17,20.6,59,2119,2000,"6839",2000-06-02
"389",389,2000-10-17,10.9,60,2445,2000,"63A30",2000-06-02
"390",390,2000-10-17,15.6,58,2461,2000,"63A70",2000-06-02
"391",391,2000-10-17,18.4,61,2352,2000,"63A81",2000-06-02
"392",392,2000-10-17,21.8,59,1998,2000,"64H61",2000-06-02
"393",393,2000-10-17,18,61,2452,2000,"63M80",2000-06-02
"394",394,2000-10-17,13.6,63,2399,2000,"63M91",2000-06-02
"395",395,2000-10-17,17.9,60,2183,2000,"INT 425",2000-06-02
"396",396,2000-10-17,16.5,60,1799,2000,"INT 427",2000-06-02
"397",397,2000-10-17,17.6,59,1845,2000,"INT 435",2000-06-02
"398",398,2000-10-17,25,60,2091,2000,"INT 445",2000-06-02
"399",399,2000-10-17,14.9,59,2059,2000,"INT 437",2000-06-02
"400",400,2000-10-17,34.7,57,1842,2000,"INT 550",2000-06-02
"401",401,2000-10-17,22.4,64,2321,2000,"INT 432",2000-06-02
"402",402,2000-10-17,13.3,58,2132,2000,"INT 440",2000-06-02
"403",403,2000-10-17,30.2,61,2280,2000,"652",2000-06-02
"404",404,2000-10-17,17.6,60,2059,2000,"545A",2000-06-02
"405",405,2000-10-17,19.1,62,2260,2000,"562",2000-06-02
"406",406,2000-10-17,23,59,2243,2000,"ST2102",2000-06-02
"407",407,2000-10-17,16.6,59,2353,2000,"F74161",2000-06-02
